R,x,y,T,L,kappa,kappa_bulk
0.7,15,1,500,3.98107e-05,11.8167,0.99301
0.7,15,1,500,5.01187e-05,11.8334,0.994415
0.7,15,1,500,6.30957e-05,11.8468,0.995542
0.7,15,1,500,7.94328e-05,11.8576,0.996445
0.7,15,1,500,0.0001,11.8662,0.997168
0.7,15,20,100,1e-09,0.254698,0.0276146
0.7,15,20,100,1.25893e-09,0.309668,0.0335745
0.7,15,20,100,1.58489e-09,0.374554,0.0406095
0.7,15,20,100,1.99526e-09,0.450457,0.048839
0.7,15,20,100,2.51189e-09,0.538386,0.0583723
0.7,15,20,100,3.16228e-09,0.639199,0.0693025
0.7,15,20,100,3.98107e-09,0.753537,0.0816992
0.7,15,20,100,5.01187e-09,0.881772,0.0956025
0.7,15,20,100,6.30957e-09,1.02397,0.111019
0.7,15,20,100,7.94328e-09,1.17985,0.12792
0.7,15,20,100,1e-08,1.34882,0.14624
0.7,15,20,100,1.25893e-08,1.52996,0.165879
0.7,15,20,100,1.58489e-08,1.72209,0.18671
0.7,15,20,100,1.99526e-08,1.92381,0.208581
0.7,15,20,100,2.51189e-08,2.13356,0.231323
0.7,15,20,100,3.16228e-08,2.34972,0.254758
0.7,15,20,100,3.98107e-08,2.57062,0.278709
0.7,15,20,100,5.01187e-08,2.79468,0.303002
0.7,15,20,100,6.30957e-08,3.02044,0.327479
0.7,15,20,100,7.94328e-08,3.24664,0.352004
0.7,15,20,100,1e-07,3.47224,0.376463
0.7,15,20,100,1.25893e-07,3.69644,0.400771
0.7,15,20,100,1.58489e-07,3.91871,0.42487
0.7,15,20,100,1.99526e-07,4.1387,0.448722
0.7,15,20,100,2.51189e-07,4.35625,0.472308
0.7,15,20,100,3.16228e-07,4.57126,0.49562
0.7,15,20,100,3.98107e-07,4.78371,0.518653
0.7,15,20,100,5.01187e-07,4.99352,0.541401
0.7,15,20,100,6.30957e-07,5.20061,0.563854
0.7,15,20,100,7.94328e-07,5.40487,0.586001
0.7,15,20,100,1e-06,5.60621,0.60783
0.7,15,20,100,1.25893e-06,5.80463,0.629343
0.7,15,20,100,1.58489e-06,6.00024,0.650552
0.7,15,20,100,1.99526e-06,6.19339,0.671492
0.7,15,20,100,2.51189e-06,6.38456,0.692219
0.7,15,20,100,3.16228e-06,6.5744,0.712802
0.7,15,20,100,3.98107e-06,6.76354,0.733309
0.7,15,20,100,5.01187e-06,6.95246,0.753792
0.7,15,20,100,6.30957e-06,7.14126,0.774262
0.7,15,20,100,7.94328e-06,7.32951,0.794672
0.7,15,20,100,1e-05,7.51614,0.814906
0.7,15,20,100,1.25893e-05,7.69946,0.834782
0.7,15,20,100,1.58489e-05,7.87729,0.854062
0.7,15,20,100,1.99526e-05,8.04719,0.872483
0.7,15,20,100,2.51189e-05,8.20679,0.889787
0.7,15,20,100,3.16228e-05,8.35403,0.905751
0.7,15,20,100,3.98107e-05,8.48742,0.920213
0.7,15,20,100,5.01187e-05,8.60616,0.933087
0.7,15,20,100,6.30957e-05,8.71012,0.944359
0.7,15,20,100,7.94328e-05,8.79977,0.954079
0.7,15,20,100,0.0001,8.87605,0.962349
0.7,15,20,150,1e-09,0.288521,0.0359771
0.7,15,20,150,1.25893e-09,0.349459,0.0435757
0.7,15,20,150,1.58489e-09,0.420972,0.052493
0.7,15,20,150,1.99526e-09,0.50411,0.06286
0.7,15,20,150,2.51189e-09,0.599796,0.0747915
0.7,15,20,150,3.16228e-09,0.708755,0.0883781
0.7,15,20,150,3.98107e-09,0.831459,0.103679
0.7,15,20,150,5.01187e-09,0.968072,0.120714
0.7,15,20,150,6.30957e-09,1.11842,0.139461
0.7,15,20,150,7.94328e-09,1.28198,0.159857
0.7,15,20,150,1e-08,1.45789,0.181792
0.7,15,20,150,1.25893e-08,1.64499,0.205122
0.7,15,20,150,1.58489e-08,1.84185,0.22967
0.7,15,20,150,1.99526e-08,2.04687,0.255234
0.7,15,20,150,2.51189e-08,2.25831,0.281599
0.7,15,20,150,3.16228e-08,2.4744,0.308545
0.7,15,20,150,3.98107e-08,2.69341,0.335855
0.7,15,20,150,5.01187e-08,2.91375,0.363329
0.7,15,20,150,6.30957e-08,3.13397,0.39079
0.7,15,20,150,7.94328e-08,3.3529,0.41809
0.7,15,20,150,1e-07,3.56962,0.445113
0.7,15,20,150,1.25893e-07,3.78346,0.471778
0.7,15,20,150,1.58489e-07,3.994,0.498031
0.7,15,20,150,1.99526e-07,4.20097,0.52384
0.7,15,20,150,2.51189e-07,4.40424,0.549187
0.7,15,20,150,3.16228e-07,4.6037,0.574058
0.7,15,20,150,3.98107e-07,4.79924,0.598441
0.7,15,20,150,5.01187e-07,4.99069,0.622313
0.7,15,20,150,6.30957e-07,5.17784,0.64565
0.7,15,20,150,7.94328e-07,5.36045,0.668421
0.7,15,20,150,1e-06,5.53834,0.690603
0.7,15,20,150,1.25893e-06,5.71139,0.712181
0.7,15,20,150,1.58489e-06,5.87961,0.733158
0.7,15,20,150,1.99526e-06,6.04319,0.753555
0.7,15,20,150,2.51189e-06,6.20238,0.773405
0.7,15,20,150,3.16228e-06,6.35748,0.792745
0.7,15,20,150,3.98107e-06,6.50865,0.811596
0.7,15,20,150,5.01187e-06,6.65583,0.829948
0.7,15,20,150,6.30957e-06,6.79859,0.84775
0.7,15,20,150,7.94328e-06,6.93617,0.864906
0.7,15,20,150,1e-05,7.06749,0.881279
0.7,15,20,150,1.25893e-05,7.19127,0.896715
0.7,15,20,150,1.58489e-05,7.30628,0.911056
0.7,15,20,150,1.99526e-05,7.41145,0.92417
0.7,15,20,150,2.51189e-05,7.50606,0.935967
0.7,15,20,150,3.16228e-05,7.58981,0.94641
0.7,15,20,150,3.98107e-05,7.6628,0.955512
0.7,15,20,150,5.01187e-05,7.72553,0.963334
0.7,15,20,150,6.30957e-05,7.77876,0.969971
0.7,15,20,150,7.94328e-05,7.82341,0.975539
0.7,15,20,150,0.0001,7.86052,0.980166
0.7,15,20,200,1e-09,0.300964,0.0417706
0.7,15,20,200,1.25893e-09,0.363596,0.0504633
0.7,15,20,200,1.58489e-09,0.436801,0.0606234
0.7,15,20,200,1.99526e-09,0.521543,0.0723848
0.7,15,20,200,2.51189e-09,0.618639,0.0858607
0.7,15,20,200,3.16228e-09,0.728687,0.101134
0.7,15,20,200,3.98107e-09,0.85202,0.118252
0.7,15,20,200,5.01187e-09,0.988656,0.137215
0.7,15,20,200,6.30957e-09,1.13827,0.157981
0.7,15,20,200,7.94328e-09,1.30021,0.180456
0.7,15,20,200,1e-08,1.47349,0.204505
0.7,15,20,200,1.25893e-08,1.65684,0.229953
0.7,15,20,200,1.58489e-08,1.84878,0.256592
0.7,15,20,200,1.99526e-08,2.04766,0.284194
0.7,15,20,200,2.51189e-08,2.25173,0.312517
0.7,15,20,200,3.16228e-08,2.45927,0.341322
0.7,15,20,200,3.98107e-08,2.66861,0.370376
0.7,15,20,200,5.01187e-08,2.87825,0.399471
0.7,15,20,200,6.30957e-08,3.08687,0.428426
0.7,15,20,200,7.94328e-08,3.29343,0.457094
0.7,15,20,200,1e-07,3.49714,0.485367
0.7,15,20,200,1.25893e-07,3.69744,0.513167
0.7,15,20,200,1.58489e-07,3.89397,0.540443
0.7,15,20,200,1.99526e-07,4.0865,0.567164
0.7,15,20,200,2.51189e-07,4.27487,0.593308
0.7,15,20,200,3.16228e-07,4.45891,0.61885
0.7,15,20,200,3.98107e-07,4.63843,0.643765
0.7,15,20,200,5.01187e-07,4.81317,0.668018
0.7,15,20,200,6.30957e-07,4.98286,0.691569
0.7,15,20,200,7.94328e-07,5.1472,0.714378
0.7,15,20,200,1e-06,5.30596,0.736413
0.7,15,20,200,1.25893e-06,5.45901,0.757654
0.7,15,20,200,1.58489e-06,5.60632,0.778099
0.7,15,20,200,1.99526e-06,5.74798,0.79776
0.7,15,20,200,2.51189e-06,5.88413,0.816656
0.7,15,20,200,3.16228e-06,6.01485,0.834799
0.7,15,20,200,3.98107e-06,6.1401,0.852182
0.7,15,20,200,5.01187e-06,6.25962,0.86877
0.7,15,20,200,6.30957e-06,6.37294,0.884498
0.7,15,20,200,7.94328e-06,6.4794,0.899273
0.7,15,20,200,1e-05,6.57827,0.912995
0.7,15,20,200,1.25893e-05,6.66886,0.925568
0.7,15,20,200,1.58489e-05,6.75066,0.936921
0.7,15,20,200,1.99526e-05,6.82341,0.947018
0.7,15,20,200,2.51189e-05,6.88716,0.955867
0.7,15,20,200,3.16228e-05,6.94224,0.963512
0.7,15,20,200,3.98107e-05,6.98922,0.970032
0.7,15,20,200,5.01187e-05,7.02883,0.975528
0.7,15,20,200,6.30957e-05,7.06187,0.980115
0.7,15,20,200,7.94328e-05,7.08921,0.983909
0.7,15,20,200,0.0001,7.11166,0.987025
0.7,15,20,250,1e-09,0.305499,0.0462754
0.7,15,20,250,1.25893e-09,0.36833,0.0557927
0.7,15,20,250,1.58489e-09,0.441532,0.0668809
0.7,15,20,250,1.99526e-09,0.525985,0.0796734
0.7,15,20,250,2.51189e-09,0.622405,0.0942787
0.7,15,20,250,3.16228e-09,0.731289,0.110772
0.7,15,20,250,3.98107e-09,0.852857,0.129186
0.7,15,20,250,5.01187e-09,0.987022,0.149509
0.7,15,20,250,6.30957e-09,1.13337,0.171677
0.7,15,20,250,7.94328e-09,1.29116,0.195578
0.7,15,20,250,1e-08,1.45935,0.221055
0.7,15,20,250,1.25893e-08,1.63666,0.247912
0.7,15,20,250,1.58489e-08,1.82157,0.275922
0.7,15,20,250,1.99526e-08,2.01247,0.304839
0.7,15,20,250,2.51189e-08,2.20768,0.334408
0.7,15,20,250,3.16228e-08,2.40553,0.364377
0.7,15,20,250,3.98107e-08,2.60446,0.39451
0.7,15,20,250,5.01187e-08,2.80308,0.424595
0.7,15,20,250,6.30957e-08,3.0002,0.454454
0.7,15,20,250,7.94328e-08,3.19489,0.483946
0.7,15,20,250,1e-07,3.38646,0.512963
0.7,15,20,250,1.25893e-07,3.57442,0.541434
0.7,15,20,250,1.58489e-07,3.75843,0.569307
0.7,15,20,250,1.99526e-07,3.93826,0.596547
0.7,15,20,250,2.51189e-07,4.11371,0.623123
0.7,15,20,250,3.16228e-07,4.28455,0.649001
0.7,15,20,250,3.98107e-07,4.45054,0.674144
0.7,15,20,250,5.01187e-07,4.61136,0.698504
0.7,15,20,250,6.30957e-07,4.76669,0.722033
0.7,15,20,250,7.94328e-07,4.91624,0.744686
0.7,15,20,250,1e-06,5.05976,0.766426
0.7,15,20,250,1.25893e-06,5.19712,0.787232
0.7,15,20,250,1.58489e-06,5.32828,0.8071
0.7,15,20,250,1.99526e-06,5.45328,0.826034
0.7,15,20,250,2.51189e-06,5.57217,0.844043
0.7,15,20,250,3.16228e-06,5.68494,0.861124
0.7,15,20,250,3.98107e-06,5.79146,0.877259
0.7,15,20,250,5.01187e-06,5.89146,0.892408
0.7,15,20,250,6.30957e-06,5.98457,0.906511
0.7,15,20,250,7.94328e-06,6.07034,0.919503
0.7,15,20,250,1e-05,6.14838,0.931325
0.7,15,20,250,1.25893e-05,6.21843,0.941935
0.7,15,20,250,1.58489e-05,6.28043,0.951326
0.7,15,20,250,1.99526e-05,6.33453,0.959521
0.7,15,20,250,2.51189e-05,6.38112,0.966578
0.7,15,20,250,3.16228e-05,6.42075,0.972581
0.7,15,20,250,3.98107e-05,6.45408,0.977631
0.7,15,20,250,5.01187e-05,6.48185,0.981837
0.7,15,20,250,6.30957e-05,6.50479,0.985311
0.7,15,20,250,7.94328e-05,6.5236,0.988161
0.7,15,20,250,0.0001,6.53894,0.990485
0.7,15,20,300,1e-09,0.306654,0.0500406
0.7,15,20,300,1.25893e-09,0.369083,0.0602281
0.7,15,20,300,1.58489e-09,0.441619,0.0720646
0.7,15,20,300,1.99526e-09,0.52506,0.0856808
0.7,15,20,300,2.51189e-09,0.62004,0.10118
0.7,15,20,300,3.16228e-09,0.726964,0.118628
0.7,15,20,300,3.98107e-09,0.845969,0.138048
0.7,15,20,300,5.01187e-09,0.976888,0.159411
0.7,15,20,300,6.30957e-09,1.11924,0.182641
0.7,15,20,300,7.94328e-09,1.27225,0.207609
0.7,15,20,300,1e-08,1.43484,0.234141
0.7,15,20,300,1.25893e-08,1.60572,0.262026
0.7,15,20,300,1.58489e-08,1.78342,0.291024
0.7,15,20,300,1.99526e-08,1.96637,0.320878
0.7,15,20,300,2.51189e-08,2.15295,0.351324
0.7,15,20,300,3.16228e-08,2.34158,0.382105
0.7,15,20,300,3.98107e-08,2.5308,0.412983
0.7,15,20,300,5.01187e-08,2.71933,0.443748
0.7,15,20,300,6.30957e-08,2.90609,0.474224
0.7,15,20,300,7.94328e-08,3.09024,0.504274
0.7,15,20,300,1e-07,3.27115,0.533795
0.7,15,20,300,1.25893e-07,3.44836,0.562713
0.7,15,20,300,1.58489e-07,3.62156,0.590977
0.7,15,20,300,1.99526e-07,3.79049,0.618543
0.7,15,20,300,2.51189e-07,3.95491,0.645373
0.7,15,20,300,3.16228e-07,4.11455,0.671423
0.7,15,20,300,3.98107e-07,4.26911,0.696645
0.7,15,20,300,5.01187e-07,4.41825,0.720983
0.7,15,20,300,6.30957e-07,4.56165,0.744384
0.7,15,20,300,7.94328e-07,4.69901,0.766798
0.7,15,20,300,1e-06,4.83011,0.788191
0.7,15,20,300,1.25893e-06,4.95481,0.808539
0.7,15,20,300,1.58489e-06,5.07306,0.827837
0.7,15,20,300,1.99526e-06,5.18489,0.846085
0.7,15,20,300,2.51189e-06,5.29029,0.863284
0.7,15,20,300,3.16228e-06,5.38922,0.879427
0.7,15,20,300,3.98107e-06,5.48153,0.894492
0.7,15,20,300,5.01187e-06,5.56703,0.908444
0.7,15,20,300,6.30957e-06,5.64546,0.921241
0.7,15,20,300,7.94328e-06,5.71658,0.932847
0.7,15,20,300,1e-05,5.78027,0.943241
0.7,15,20,300,1.25893e-05,5.83655,0.952425
0.7,15,20,300,1.58489e-05,5.88563,0.960434
0.7,15,20,300,1.99526e-05,5.92788,0.967328
0.7,15,20,300,2.51189e-05,5.96381,0.973191
0.7,15,20,300,3.16228e-05,5.99403,0.978123
0.7,15,20,300,3.98107e-05,6.01922,0.982233
0.7,15,20,300,5.01187e-05,6.04003,0.985629
0.7,15,20,300,6.30957e-05,6.0571,0.988415
0.7,15,20,300,7.94328e-05,6.07103,0.990688
0.7,15,20,300,0.0001,6.08233,0.992531
0.7,15,20,400,1e-09,0.304902,0.056285
0.7,15,20,400,1.25893e-09,0.365891,0.0675435
0.7,15,20,400,1.58489e-09,0.43642,0.0805631
0.7,15,20,400,1.99526e-09,0.517157,0.0954673
0.7,15,20,400,2.51189e-09,0.608595,0.112347
0.7,15,20,400,3.16228e-09,0.711002,0.131251
0.7,15,20,400,3.98107e-09,0.824388,0.152182
0.7,15,20,400,5.01187e-09,0.948481,0.17509
0.7,15,20,400,6.30957e-09,1.08273,0.199872
0.7,15,20,400,7.94328e-09,1.2263,0.226375
0.7,15,20,400,1e-08,1.37814,0.254405
0.7,15,20,400,1.25893e-08,1.537,0.28373
0.7,15,20,400,1.58489e-08,1.70147,0.314092
0.7,15,20,400,1.99526e-08,1.87011,0.345223
0.7,15,20,400,2.51189e-08,2.04144,0.37685
0.7,15,20,400,3.16228e-08,2.21406,0.408716
0.7,15,20,400,3.98107e-08,2.38668,0.440582
0.7,15,20,400,5.01187e-08,2.55819,0.472243
0.7,15,20,400,6.30957e-08,2.72767,0.503529
0.7,15,20,400,7.94328e-08,2.8944,0.534307
0.7,15,20,400,1e-07,3.05783,0.564475
0.7,15,20,400,1.25893e-07,3.21753,0.593956
0.7,15,20,400,1.58489e-07,3.37316,0.622687
0.7,15,20,400,1.99526e-07,3.52444,0.650612
0.7,15,20,400,2.51189e-07,3.67104,0.677675
0.7,15,20,400,3.16228e-07,3.81266,0.703817
0.7,15,20,400,3.98107e-07,3.94893,0.728973
0.7,15,20,400,5.01187e-07,4.07952,0.753081
0.7,15,20,400,6.30957e-07,4.20412,0.776081
0.7,15,20,400,7.94328e-07,4.32245,0.797925
0.7,15,20,400,1e-06,4.43434,0.818579
0.7,15,20,400,1.25893e-06,4.53967,0.838024
0.7,15,20,400,1.58489e-06,4.63841,0.856252
0.7,15,20,400,1.99526e-06,4.73055,0.87326
0.7,15,20,400,2.51189e-06,4.81607,0.889047
0.7,15,20,400,3.16228e-06,4.89493,0.903606
0.7,15,20,400,3.98107e-06,4.96708,0.916925
0.7,15,20,400,5.01187e-06,5.03247,0.928996
0.7,15,20,400,6.30957e-06,5.09109,0.939817
0.7,15,20,400,7.94328e-06,5.14302,0.949403
0.7,15,20,400,1e-05,5.18847,0.957792
0.7,15,20,400,1.25893e-05,5.22775,0.965043
0.7,15,20,400,1.58489e-05,5.2613,0.971237
0.7,15,20,400,1.99526e-05,5.28965,0.976471
0.7,15,20,400,2.51189e-05,5.31337,0.980849
0.7,15,20,400,3.16228e-05,5.33304,0.984481
0.7,15,20,400,3.98107e-05,5.34923,0.987469
0.7,15,20,400,5.01187e-05,5.36247,0.989913
0.7,15,20,400,6.30957e-05,5.37324,0.991901
0.7,15,20,400,7.94328e-05,5.38196,0.993511
0.7,15,20,400,0.0001,5.38899,0.994809
0.7,15,20,500,1e-09,0.301182,0.0615034
0.7,15,20,500,1.25893e-09,0.360504,0.0736173
0.7,15,20,500,1.58489e-09,0.428832,0.0875704
0.7,15,20,500,1.99526e-09,0.506727,0.103477
0.7,15,20,500,2.51189e-09,0.594573,0.121416
0.7,15,20,500,3.16228e-09,0.692538,0.141421
0.7,15,20,500,3.98107e-09,0.800545,0.163477
0.7,15,20,500,5.01187e-09,0.918259,0.187515
0.7,15,20,500,6.30957e-09,1.04509,0.213414
0.7,15,20,500,7.94328e-09,1.18021,0.241007
0.7,15,20,500,1e-08,1.32259,0.270082
0.7,15,20,500,1.25893e-08,1.47104,0.300395
0.7,15,20,500,1.58489e-08,1.62425,0.331683
0.7,15,20,500,1.99526e-08,1.78089,0.363669
0.7,15,20,500,2.51189e-08,1.93961,0.396081
0.7,15,20,500,3.16228e-08,2.09915,0.428661
0.7,15,20,500,3.98107e-08,2.25837,0.461175
0.7,15,20,500,5.01187e-08,2.41628,0.49342
0.7,15,20,500,6.30957e-08,2.57205,0.52523
0.7,15,20,500,7.94328e-08,2.72505,0.556472
0.7,15,20,500,1e-07,2.87474,0.587041
0.7,15,20,500,1.25893e-07,3.02071,0.61685
0.7,15,20,500,1.58489e-07,3.16261,0.645826
0.7,15,20,500,1.99526e-07,3.30008,0.673899
0.7,15,20,500,2.51189e-07,3.4328,0.701
0.7,15,20,500,3.16228e-07,3.5604,0.727057
0.7,15,20,500,3.98107e-07,3.68254,0.752
0.7,15,20,500,5.01187e-07,3.7989,0.775761
0.7,15,20,500,6.30957e-07,3.9092,0.798284
0.7,15,20,500,7.94328e-07,4.0132,0.819522
0.7,15,20,500,1e-06,4.11077,0.839447
0.7,15,20,500,1.25893e-06,4.20184,0.858044
0.7,15,20,500,1.58489e-06,4.28637,0.875305
0.7,15,20,500,1.99526e-06,4.36437,0.891233
0.7,15,20,500,2.51189e-06,4.43585,0.90583
0.7,15,20,500,3.16228e-06,4.50083,0.9191
0.7,15,20,500,3.98107e-06,4.55937,0.931053
0.7,15,20,500,5.01187e-06,4.61155,0.941708
0.7,15,20,500,6.30957e-06,4.65754,0.951101
0.7,15,20,500,7.94328e-06,4.69762,0.959285
0.7,15,20,500,1e-05,4.73213,0.966332
0.7,15,20,500,1.25893e-05,4.76152,0.972334
0.7,15,20,500,1.58489e-05,4.78629,0.977392
0.7,15,20,500,1.99526e-05,4.80697,0.981615
0.7,15,20,500,2.51189e-05,4.82409,0.985112
0.7,15,20,500,3.16228e-05,4.83817,0.987986
0.7,15,20,500,3.98107e-05,4.84966,0.990334
0.7,15,20,500,5.01187e-05,4.85901,0.992242
0.7,15,20,500,6.30957e-05,4.86657,0.993785
0.7,15,20,500,7.94328e-05,4.87266,0.99503
0.7,15,20,500,0.0001,4.87756,0.996031
0.7,15,5,100,1e-09,0.287374,0.0338364
0.7,15,5,100,1.25893e-09,0.347674,0.0409364
0.7,15,5,100,1.58489e-09,0.41826,0.0492473
0.7,15,5,100,1.99526e-09,0.500094,0.0588828
0.7,15,5,100,2.51189e-09,0.594009,0.0699407
0.7,15,5,100,3.16228e-09,0.70065,0.082497
0.7,15,5,100,3.98107e-09,0.820427,0.0965999
0.7,15,5,100,5.01187e-09,0.953478,0.112266
0.7,15,5,100,6.30957e-09,1.09965,0.129477
0.7,15,5,100,7.94328e-09,1.25851,0.148181
0.7,15,5,100,1e-08,1.42933,0.168294
0.7,15,5,100,1.25893e-08,1.61117,0.189705
0.7,15,5,100,1.58489e-08,1.80291,0.212281
0.7,15,5,100,1.99526e-08,2.00329,0.235874
0.7,15,5,100,2.51189e-08,2.21097,0.260328
0.7,15,5,100,3.16228e-08,2.42465,0.285487
0.7,15,5,100,3.98107e-08,2.64305,0.311201
0.7,15,5,100,5.01187e-08,2.86499,0.337334
0.7,15,5,100,6.30957e-08,3.08947,0.363765
0.7,15,5,100,7.94328e-08,3.31561,0.390392
0.7,15,5,100,1e-07,3.54274,0.417135
0.7,15,5,100,1.25893e-07,3.77035,0.443934
0.7,15,5,100,1.58489e-07,3.99808,0.470748
0.7,15,5,100,1.99526e-07,4.22569,0.497547
0.7,15,5,100,2.51189e-07,4.45305,0.524317
0.7,15,5,100,3.16228e-07,4.68008,0.551048
0.7,15,5,100,3.98107e-07,4.9067,0.577732
0.7,15,5,100,5.01187e-07,5.1328,0.604354
0.7,15,5,100,6.30957e-07,5.35811,0.630882
0.7,15,5,100,7.94328e-07,5.58219,0.657266
0.7,15,5,100,1e-06,5.80437,0.683426
0.7,15,5,100,1.25893e-06,6.02374,0.709257
0.7,15,5,100,1.58489e-06,6.2392,0.734626
0.7,15,5,100,1.99526e-06,6.44948,0.759384
0.7,15,5,100,2.51189e-06,6.6532,0.783371
0.7,15,5,100,3.16228e-06,6.84899,0.806424
0.7,15,5,100,3.98107e-06,7.03548,0.828382
0.7,15,5,100,5.01187e-06,7.21141,0.849097
0.7,15,5,100,6.30957e-06,7.37564,0.868433
0.7,15,5,100,7.94328e-06,7.52722,0.886281
0.7,15,5,100,1e-05,7.66547,0.902559
0.7,15,5,100,1.25893e-05,7.78998,0.91722
0.7,15,5,100,1.58489e-05,7.9007,0.930256
0.7,15,5,100,1.99526e-05,7.9979,0.941701
0.7,15,5,100,2.51189e-05,8.08217,0.951622
0.7,15,5,100,3.16228e-05,8.15435,0.960122
0.7,15,5,100,3.98107e-05,8.21552,0.967323
0.7,15,5,100,5.01187e-05,8.26682,0.973364
0.7,15,5,100,6.30957e-05,8.30947,0.978385
0.7,15,5,100,7.94328e-05,8.34464,0.982528
0.7,15,5,100,0.0001,8.37347,0.985921
0.7,15,5,150,1e-09,0.331007,0.0415879
0.7,15,5,150,1.25893e-09,0.39889,0.0501168
0.7,15,5,150,1.58489e-09,0.477889,0.0600422
0.7,15,5,150,1.99526e-09,0.568918,0.0714792
0.7,15,5,150,2.51189e-09,0.672724,0.0845214
0.7,15,5,150,3.16228e-09,0.789824,0.0992339
0.7,15,5,150,3.98107e-09,0.920466,0.115648
0.7,15,5,150,5.01187e-09,1.0646,0.133757
0.7,15,5,150,6.30957e-09,1.22185,0.153514
0.7,15,5,150,7.94328e-09,1.39154,0.174834
0.7,15,5,150,1e-08,1.57272,0.197597
0.7,15,5,150,1.25893e-08,1.7642,0.221655
0.7,15,5,150,1.58489e-08,1.96462,0.246836
0.7,15,5,150,1.99526e-08,2.17251,0.272955
0.7,15,5,150,2.51189e-08,2.38635,0.299822
0.7,15,5,150,3.16228e-08,2.60467,0.327252
0.7,15,5,150,3.98107e-08,2.82608,0.355071
0.7,15,5,150,5.01187e-08,3.04937,0.383125
0.7,15,5,150,6.30957e-08,3.27349,0.411283
0.7,15,5,150,7.94328e-08,3.4976,0.439441
0.7,15,5,150,1e-07,3.72106,0.467516
0.7,15,5,150,1.25893e-07,3.94341,0.495452
0.7,15,5,150,1.58489e-07,4.16432,0.523207
0.7,15,5,150,1.99526e-07,4.38358,0.550756
0.7,15,5,150,2.51189e-07,4.60104,0.578077
0.7,15,5,150,3.16228e-07,4.81656,0.605155
0.7,15,5,150,3.98107e-07,5.02997,0.631968
0.7,15,5,150,5.01187e-07,5.24102,0.658484
0.7,15,5,150,6.30957e-07,5.44931,0.684655
0.7,15,5,150,7.94328e-07,5.65427,0.710406
0.7,15,5,150,1e-06,5.85512,0.735641
0.7,15,5,150,1.25893e-06,6.05089,0.760237
0.7,15,5,150,1.58489e-06,6.24044,0.784053
0.7,15,5,150,1.99526e-06,6.42256,0.806934
0.7,15,5,150,2.51189e-06,6.59601,0.828726
0.7,15,5,150,3.16228e-06,6.7596,0.849281
0.7,15,5,150,3.98107e-06,6.91231,0.868466
0.7,15,5,150,5.01187e-06,7.05326,0.886176
0.7,15,5,150,6.30957e-06,7.18186,0.902333
0.7,15,5,150,7.94328e-06,7.29776,0.916895
0.7,15,5,150,1e-05,7.40094,0.929859
0.7,15,5,150,1.25893e-05,7.49168,0.941259
0.7,15,5,150,1.58489e-05,7.5705,0.951163
0.7,15,5,150,1.99526e-05,7.6382,0.959668
0.7,15,5,150,2.51189e-05,7.6957,0.966892
0.7,15,5,150,3.16228e-05,7.74406,0.972968
0.7,15,5,150,3.98107e-05,7.78436,0.978032
0.7,15,5,150,5.01187e-05,7.81768,0.982218
0.7,15,5,150,6.30957e-05,7.84505,0.985656
0.7,15,5,150,7.94328e-05,7.86738,0.988462
0.7,15,5,150,0.0001,7.88552,0.990742
0.7,15,5,200,1e-09,0.348221,0.0467884
0.7,15,5,200,1.25893e-09,0.418618,0.0562473
0.7,15,5,200,1.58489e-09,0.500238,0.0672141
0.7,15,5,200,1.99526e-09,0.59392,0.0798015
0.7,15,5,200,2.51189e-09,0.700313,0.094097
0.7,15,5,200,3.16228e-09,0.819825,0.110155
0.7,15,5,200,3.98107e-09,0.952581,0.127993
0.7,15,5,200,5.01187e-09,1.0984,0.147585
0.7,15,5,200,6.30957e-09,1.25677,0.168865
0.7,15,5,200,7.94328e-09,1.42691,0.191725
0.7,15,5,200,1e-08,1.60773,0.216022
0.7,15,5,200,1.25893e-08,1.79797,0.241583
0.7,15,5,200,1.58489e-08,1.99618,0.268215
0.7,15,5,200,1.99526e-08,2.20083,0.295713
0.7,15,5,200,2.51189e-08,2.41039,0.323871
0.7,15,5,200,3.16228e-08,2.6234,0.352491
0.7,15,5,200,3.98107e-08,2.8385,0.381393
0.7,15,5,200,5.01187e-08,3.05453,0.410419
0.7,15,5,200,6.30957e-08,3.27052,0.43944
0.7,15,5,200,7.94328e-08,3.4857,0.468354
0.7,15,5,200,1e-07,3.69952,0.497083
0.7,15,5,200,1.25893e-07,3.91155,0.525572
0.7,15,5,200,1.58489e-07,4.1215,0.553782
0.7,15,5,200,1.99526e-07,4.32915,0.581682
0.7,15,5,200,2.51189e-07,4.53429,0.609246
0.7,15,5,200,3.16228e-07,4.73671,0.636445
0.7,15,5,200,3.98107e-07,4.93617,0.663245
0.7,15,5,200,5.01187e-07,5.13231,0.689599
0.7,15,5,200,6.30957e-07,5.32464,0.715442
0.7,15,5,200,7.94328e-07,5.51252,0.740685
0.7,15,5,200,1e-06,5.6951,0.765218
0.7,15,5,200,1.25893e-06,5.87144,0.788911
0.7,15,5,200,1.58489e-06,6.04044,0.811619
0.7,15,5,200,1.99526e-06,6.20101,0.833194
0.7,15,5,200,2.51189e-06,6.35209,0.853493
0.7,15,5,200,3.16228e-06,6.49273,0.872391
0.7,15,5,200,3.98107e-06,6.62218,0.889785
0.7,15,5,200,5.01187e-06,6.73994,0.905607
0.7,15,5,200,6.30957e-06,6.84576,0.919825
0.7,15,5,200,7.94328e-06,6.93968,0.932445
